"","priop","UDD_KODE","kvotient","kvote","land","Campus","MAT_Niveau","MATGrade","ENG_Niveau","ENGGrade","DAN_Niveau","DANGrade","gender","ADGGRU","zip","residenceBeforeEnrolment","ageAtEnrolment","enrolID","startaar","startsn","Uddannelse","startramme","Ramme_kode","startstudordna","Studieordningskode","startfak","slutramme","slutsn","slutfak","NU","Norm tid","Norm+1 aar","statussn","udmeldsn","fradatosn","slutdatosn","stype","startMonth","yearOfEnrolment","EndSemester","SPV","1_T_atnBy","1_T_atpIn","1_NT_atnBy","1_NT_atpIn","1_El_atnBy","1_El_atpIn","1_Pr_atnBy","1_Pr_atpIn","2_T_atnBy","2_T_atpIn","2_NT_atnBy","2_NT_atpIn","2_El_atnBy","2_El_atpIn","2_Pr_atnBy","2_Pr_atpIn","3_T_atnBy","3_T_atpIn","3_NT_atnBy","3_NT_atpIn","3_El_atnBy","3_El_atpIn","3_Pr_atnBy","3_Pr_atpIn","4_T_atnBy","4_T_atpIn","4_NT_atnBy","4_NT_atpIn","4_El_atnBy","4_El_atpIn","4_Pr_atnBy","4_Pr_atpIn","5_T_atnBy","5_T_atpIn","5_NT_atnBy","5_NT_atpIn","5_El_atnBy","5_El_atpIn","5_Pr_atnBy","5_Pr_atpIn","6_T_atnBy","6_T_atpIn","6_NT_atnBy","6_NT_atpIn","6_El_atnBy","6_El_atpIn","6_Pr_atnBy","6_Pr_atpIn","7_T_atnBy","7_T_atpIn","7_NT_atnBy","7_NT_atpIn","7_El_atnBy","7_El_atpIn","7_Pr_atnBy","7_Pr_atpIn","8_T_atnBy","8_T_atpIn","8_NT_atnBy","8_NT_atpIn","8_El_atnBy","8_El_atpIn","8_Pr_atnBy","8_Pr_atpIn","9_T_atnBy","9_T_atpIn","9_NT_atnBy","9_NT_atpIn","9_El_atnBy","9_El_atpIn","9_Pr_atnBy","9_Pr_atpIn","10_T_atnBy","10_T_atpIn","10_NT_atnBy","10_NT_atpIn","10_El_atnBy","10_El_atpIn","10_Pr_atnBy","10_Pr_atpIn","1_El_nom","1_NT_nom","1_Pr_nom","1_T_nom","2_El_nom","2_NT_nom","2_Pr_nom","2_T_nom","3_El_nom","3_NT_nom","3_Pr_nom","3_T_nom","4_El_nom","4_NT_nom","4_Pr_nom","4_T_nom","5_El_nom","5_NT_nom","5_Pr_nom","5_T_nom","6_El_nom","6_NT_nom","6_Pr_nom","6_T_nom","1_El_mGPA","1_NT_mGPA","1_Pr_mGPA","1_T_mGPA","2_El_mGPA","2_NT_mGPA","2_Pr_mGPA","2_T_mGPA","3_El_mGPA","3_NT_mGPA","3_Pr_mGPA","3_T_mGPA","4_El_mGPA","4_NT_mGPA","4_Pr_mGPA","4_T_mGPA","5_El_mGPA","5_NT_mGPA","5_Pr_mGPA","5_T_mGPA","6_El_mGPA","6_NT_mGPA","6_Pr_mGPA","6_T_mGPA","7_El_mGPA","7_NT_mGPA","7_Pr_mGPA","7_T_mGPA","8_El_mGPA","8_NT_mGPA","8_Pr_mGPA","8_T_mGPA","9_El_mGPA","9_NT_mGPA","9_Pr_mGPA","9_T_mGPA","10_El_mGPA","10_NT_mGPA","10_Pr_mGPA","10_T_mGPA"
"889","1.prio",25317,5.6,1,"Rum<be>nien","Aalborg","A",2,NA,NA,NA,NA,"Mænd","Udenlandsk adg.grundlag","9000","Nordjyll.",21,2370,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2014-09-01,NA,"bachelor",9,2014,NA,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,45,15,25,10,25,5,0,0,60,15,25,0,25,5,0,0,75,15,30,10,25,5,5,15,75,0,30,0,25,0,5,0,75,0,30,0,25,0,5,0,75,0,30,0,25,0,5,0,75,0,30,0,25,0,5,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,4,10,0,3,4,9,0,4.33333333333333,4,8.5,0,4.25,3.5,6,0,4.25,3.2,6,-1.33333333333333,4.25,3.2,3.77777777777778,-1.33333333333333,4.25,3.2,3.77777777777778,-1.33333333333333,4.25,3.2,3.77777777777778,-1.33333333333333,4.25,3.2,3.77777777777778,-1.33333333333333,4.25,3.2,3.77777777777778
"890","1.prio",25317,4.7,1,"Danmark","Aalborg","A",5.33333333333333,"B",6,"A",3.33333333333333,"Mænd","STX","9000","Nordjyll.",24,2363,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","orlov","Indskrevet",2014-09-01,NA,"bachelor",9,2014,NA,"BSc2014",5,5,5,5,0,0,15,15,15,10,10,10,0,0,30,15,15,0,10,0,0,0,30,0,20,5,20,10,0,0,45,15,20,0,25,5,0,0,60,15,30,10,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,30,0,25,0,0,0,60,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,10,4,NA,2.5,10,5,NA,2.5,10,5,NA,3.5,8,2.8,NA,3.6,7,2.8,NA,3.6,7,3.11111111111111,NA,3.6,7,3.11111111111111,NA,3.6,7,3.11111111111111,NA,3.6,7,3.11111111111111,NA,3.6,7,3.11111111111111
"891","1.prio",26520,12.5,1,"Rum<be>nien","Esbjerg","B",2,"B",2,NA,NA,"Mænd","Udenlandsk adg.grundlag","600065","Ikke oplyst",19,2430,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","åben","Afsluttet",2014-09-01,2017-06-30,"bachelor",9,2014,7,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,45,15,30,10,25,5,0,0,60,15,35,5,30,5,0,0,75,15,35,0,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,10,7,0,10,10,9.66666666666667,0,9,9,8.25,0,8.5,9.25,8.66666666666667,0,8.5,9.4,8.85714285714286,5,8.5,9.4,8.85714285714286,5,8.5,9.4,8.85714285714286,5,8.5,9.4,8.85714285714286,5,8.5,9.4,8.85714285714286,5,8.5,9.4,8.85714285714286
"892","1.prio",25317,9.7,1,"Bulgarien","Aalborg","B",7,"B",12,NA,NA,"Kvinder","Udenlandsk adg.grundlag","7000","Sydjyl.til Århus",19,2431,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","åben","Afsluttet",2014-09-01,2017-06-30,"bachelor",9,2014,7,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,15,5,20,5,0,0,45,15,30,15,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,4,2,0,9.5,8,4.66666666666667,0,10.3333333333333,8.66666666666667,3.5,0,8.75,7.5,4.85714285714286,0,8.75,7.4,4.85714285714286,5.33333333333333,8.75,7.4,4.75,5.33333333333333,8.75,7.4,4.75,5.33333333333333,8.75,7.4,4.75,5.33333333333333,8.75,7.4,4.75,5.33333333333333,8.75,7.4,4.75
"893","1.prio",26520,10.9,1,"Rum<be>nien","Esbjerg","B",2,"B",2,NA,NA,"Mænd","Udenlandsk adg.grundlag","600170","Ikke oplyst",19,2432,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","åben","Afsluttet",2014-09-01,2017-06-30,"bachelor",9,2014,7,"BSc2014",5,5,5,5,0,0,15,15,15,10,10,10,0,0,30,15,20,5,15,10,0,0,45,15,30,10,25,10,0,0,60,15,30,5,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,10,4,0,3.5,10,5.33333333333333,0,3.5,9,5,0,3.83333333333333,9.25,3.25,0,3.83333333333333,9.4,2.88888888888889,4.33333333333333,3.83333333333333,9.4,3,4.33333333333333,3.83333333333333,9.4,3,4.33333333333333,3.83333333333333,9.4,3,4.33333333333333,3.83333333333333,9.4,3,4.33333333333333,3.83333333333333,9.4,3
"894","1.prio",25317,6.1,1,"Danmark","Aalborg","A",8.5,"A",4.75,"A",4,"Kvinder","STX","8800","Midtjyll.",22,2500,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","Bacheloruddannelse - BSc Erhvervsøkonomi","Erhvervsøkonomi","SAMF","4.Frafald, nyt FAK","Norm Afb (nyt FAK)","Norm+ Afb (nyt FAK)","afbrudt","Afbrudt af institutionen",2014-09-01,2016-08-31,"bachelor",9,2014,6,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,15,0,20,5,0,0,30,15,15,10,20,5,0,0,30,0,15,0,20,0,0,0,30,0,15,0,20,0,0,0,30,0,15,0,20,0,0,0,30,0,15,0,20,0,0,0,30,0,15,0,20,0,0,0,30,0,15,0,20,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,2,NA,5.5,4,4.33333333333333,NA,5,2.66666666666667,4.33333333333333,NA,2.5,2.66666666666667,0.6,NA,2.5,2.66666666666667,0.6,NA,2.5,2.66666666666667,0.6,NA,2.5,2.66666666666667,0.6,NA,2.5,2.66666666666667,0.6,NA,2.5,2.66666666666667,0.6,NA,2.5,2.66666666666667,0.6
"895","1.prio",25317,8.1,1,"Danmark","Aalborg","B",8.5,"A",4.75,"A",3.66666666666667,"Mænd","HTX","9300","Nordjyll.",20,2433,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","åben","Afsluttet",2014-09-01,2017-06-30,"bachelor",9,2014,7,"BSc2014",0,5,5,5,0,0,15,15,5,15,10,10,0,0,30,15,15,15,20,10,0,0,45,15,30,15,25,5,0,0,60,15,30,0,25,5,0,0,75,15,35,5,30,5,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,10,0,0,3.5,10,1,0,4,10.6666666666667,2.57142857142857,0,4.6,10.5,2.41666666666667,0,4.6,9.8,2.41666666666667,3.66666666666667,4.6,9.8,2.38461538461538,3.66666666666667,4.6,9.8,2.38461538461538,3.66666666666667,4.6,9.8,2.38461538461538,3.66666666666667,4.6,9.8,2.38461538461538,3.66666666666667,4.6,9.8,2.38461538461538
"896","1.prio",25317,9.4,1,"Danmark","Aalborg","B",10,"A",10.6666666666667,"A",6,"Mænd","STX","9640","Nordjyll.",20,2434,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","åben","Afsluttet",2014-09-01,2017-06-30,"bachelor",9,2014,7,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,7,0,9.5,8.5,7,0,10.3333333333333,9,7.75,0,9.5,8.5,5.71428571428571,0,9.5,8.2,5.71428571428571,8,9.5,8.2,5.25,8,9.5,8.2,5.25,8,9.5,8.2,5.25,8,9.5,8.2,5.25,8,9.5,8.2,5.25
"897","1.prio",25317,10.5,1,"Letland","Aalborg","B",2,"B",2,NA,NA,"Mænd","Udenlandsk adg.grundlag","2164","Øst for Storebæl",21,2361,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2014-09-01,2017-05-17,"bachelor",9,2014,7,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,15,0,15,5,0,0,45,15,15,10,15,10,0,0,60,15,15,5,20,10,0,0,75,15,20,10,25,5,0,0,75,0,20,0,25,0,0,0,75,0,20,0,25,0,0,0,75,0,20,0,25,0,0,0,75,0,20,0,25,0,0,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,7,NA,8,8,4.33333333333333,NA,3.66666666666667,6.66666666666667,4.33333333333333,NA,-0.666666666666667,6.75,-0.714285714285714,NA,0,6.2,-0.625,NA,0,6.2,-0.272727272727273,NA,0,6.2,-0.272727272727273,NA,0,6.2,-0.272727272727273,NA,0,6.2,-0.272727272727273,NA,0,6.2,-0.272727272727273
"898","1.prio",25317,6.3,1,"Danmark","Aalborg","B",7,"A",9.5,"A",4,"Mænd","HF","9000","Nordjyll.",26,2305,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2014-09-01,2015-09-28,"bachelor",9,2014,4,"BSc2014",0,5,5,5,0,0,15,15,0,15,10,10,0,0,15,15,0,10,10,5,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,0,NA,-0.5,-2,-3.25,NA,-2,-2,-3.83333333333333,NA,-2,-2,-3.83333333333333,NA,-2,-2,-3.83333333333333,NA,-2,-2,-3.83333333333333,NA,-2,-2,-3.83333333333333,NA,-2,-2,-3.83333333333333,NA,-2,-2,-3.83333333333333,NA,-2,-2,-3.83333333333333
"899","1.prio",25317,9.7,1,"Bulgarien","Aalborg","B",2,"B",2,NA,NA,"Kvinder","Udenlandsk adg.grundlag","7000","Sydjyl.til Århus",19,2435,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","åben","Afsluttet",2014-09-01,2017-06-30,"bachelor",9,2014,7,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,2,0,8.5,9.5,3.66666666666667,0,9.66666666666667,8.66666666666667,5.25,0,9.75,8.25,4.83333333333333,0,9.75,8,4.83333333333333,7,9.75,8,4.42857142857143,7,9.75,8,4.42857142857143,7,9.75,8,4.42857142857143,7,9.75,8,4.42857142857143,7,9.75,8,4.42857142857143
"900","1.prio",25315,9,1,"Danmark","Kbh.","B",2,"A",10.5,"A",7.66666666666667,"Mænd","STX","2820","Øst for Storebæl",19,2436,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","åben","Afsluttet",2014-09-01,2017-06-30,"bachelor",9,2014,7,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,15,0,15,5,0,0,45,15,30,15,20,10,0,0,60,15,30,0,25,10,0,0,75,15,35,5,30,5,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,10,10,0,9.5,8.5,6.33333333333333,0,6.33333333333333,8,6.33333333333333,0,5.8,7.75,5,0,5.5,8.2,5,7,5.5,8.2,4.625,7,5.5,8.2,4.625,7,5.5,8.2,4.625,7,5.5,8.2,4.625,7,5.5,8.2,4.625
"901","1.prio",26520,7.9,1,"Danmark","Esbjerg","A",3.5,"A",8.5,"A",9.33333333333333,"Mænd","HTX","6710","Sydjyl.til Århus",20,2286,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2014-09-01,2015-09-03,"bachelor",9,2014,4,"BSc2014",5,5,5,5,0,0,15,15,10,10,10,10,0,0,30,15,10,5,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,7,NA,2,4,4.66666666666667,NA,2,4,2.25,NA,2,4,2.25,NA,2,4,2.25,NA,2,4,2.25,NA,2,4,2.25,NA,2,4,2.25,NA,2,4,2.25,NA,2,4,2.25
"902","1.prio",26520,5.4,1,"Danmark","Esbjerg","B",6,"A",5.5,"A",5.5,"Mænd","STX","6700","Sydjyl.til Århus",23,2494,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","åben","Afsluttet",2014-09-01,2017-07-06,"bachelor",9,2014,8,"BSc2014",0,5,5,5,0,0,15,15,5,15,15,10,0,0,30,15,15,15,20,5,0,0,30,15,30,15,25,5,0,0,45,30,30,5,30,5,0,0,75,30,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,4,0,0,3,4,0.5,0,4.33333333333333,2.66666666666667,1.85714285714286,0,4.25,3.6,2.36363636363636,0,4.25,4.14285714285714,2.16666666666667,5,4.25,4.14285714285714,2.30769230769231,5,4.25,4.14285714285714,2.30769230769231,5,4.25,4.14285714285714,2.30769230769231,5,4.25,4.14285714285714,2.30769230769231,5,4.25,4.14285714285714,2.30769230769231
"903","1.prio",25317,9.3,1,"Danmark","Aalborg","A",10.6666666666667,"A",8,"A",9,"Mænd","STX","9000","Nordjyll.",19,2437,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","åben","Afsluttet",2014-09-01,2017-06-30,"bachelor",9,2014,7,"BSc2014",5,5,5,5,0,0,15,15,15,10,15,10,0,0,30,15,20,5,20,5,0,0,45,15,30,10,25,5,0,0,60,15,30,0,30,5,0,0,75,15,35,5,30,0,15,15,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,35,0,30,0,15,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,7,4,0,9.5,8.5,8,0,9.66666666666667,9.66666666666667,8.5,0,10.25,9.75,8.83333333333333,0,10.25,9.2,8.83333333333333,9.66666666666667,10.25,9.2,9,9.66666666666667,10.25,9.2,9,9.66666666666667,10.25,9.2,9,9.66666666666667,10.25,9.2,9,9.66666666666667,10.25,9.2,9
"904","1.prio",25315,9.7,1,"Litauen","Kbh.","B",10,"B",7,NA,NA,"Kvinder","Udenlandsk adg.grundlag","8418","Midtjyll.",19,2371,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2014-09-01,NA,"bachelor",9,2014,NA,"BSc2014",0,5,5,5,0,0,15,15,15,15,15,10,0,0,30,15,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,15,0,15,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,7,0,NA,4.66666666666667,4.5,2.5,NA,4.66666666666667,4.5,2.5,NA,4.66666666666667,4.5,2.5,NA,4.66666666666667,4.5,2.5,NA,4.66666666666667,4.5,2.5,NA,4.66666666666667,4.5,2.5,NA,4.66666666666667,4.5,2.5,NA,4.66666666666667,4.5,2.5,NA,4.66666666666667,4.5,2.5
"905","1.prio",25315,7.3,1,"Danmark","Kbh.","A",3.33333333333333,"B",5,"A",6.25,"Mænd","HTX","3480","Øst for Storebæl",19,2282,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2014-09-01,2015-09-01,"bachelor",9,2014,4,"BSc2014",5,5,5,5,0,0,15,15,5,5,10,10,0,0,30,15,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,12,10,NA,1,9.5,2.5,NA,1,9.5,2.5,NA,1,9.5,2.5,NA,1,9.5,2.5,NA,1,9.5,2.5,NA,1,9.5,2.5,NA,1,9.5,2.5,NA,1,9.5,2.5,NA,1,9.5,2.5
"906","1.prio",25317,4.5,1,"Danmark","Aalborg","B",5,"A",8,"A",2,"Mænd","STX","9000","Nordjyll.",20,2521,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","Bacheloruddannelse (BA) Sprog og Internationale Studier, Engelsk","Sprog, Internationale studier","HUM","4.Frafald, nyt FAK","Norm Afb (nyt FAK)","Norm+ Afb (nyt FAK)","afbrudt","Afbrudt af den studerende",2014-09-01,2015-08-26,"bachelor",9,2014,4,"BSc2014",0,5,0,5,0,0,15,15,0,15,10,15,0,0,30,15,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,4,0,NA,1,7,-2.25,NA,1,7,-2.25,NA,1,7,-2.25,NA,1,7,-2.25,NA,1,7,-2.25,NA,1,7,-2.25,NA,1,7,-2.25,NA,1,7,-2.25,NA,1,7,-2.25
"907","1.prio",25317,4.6,1,"Danmark","Aalborg","A",1,"B",6,"A",5,"Mænd","HTX","9000","Nordjyll.",21,2312,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2014-09-01,2015-12-08,"bachelor",9,2014,4,"BSc2014",0,5,0,5,0,0,5,15,0,15,0,15,0,0,5,25,0,10,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,NA,NA,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5,NA,-5,-5,-5
"908","1.prio",26520,5.4,1,"Danmark","Esbjerg","B",4,"B",4,NA,NA,"Mænd","Sproglig student","6700","Sydjyl.til Århus",18,2372,2014,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1614O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2014-09-01,NA,"bachelor",9,2014,NA,"BSc2014",5,5,5,5,0,0,15,15,10,10,15,10,0,0,30,15,15,10,15,5,0,0,45,15,25,15,25,10,0,0,60,15,25,5,30,5,0,0,75,15,30,10,30,0,10,15,75,0,30,0,30,0,10,0,75,0,30,0,30,0,10,0,75,0,30,0,30,0,10,0,75,0,30,0,30,0,10,0,75,0,0,10,15,5,0,15,30,15,0,20,45,25,0,25,60,35,0,35,75,40,15,35,90,40,0,NA,4,2,0,3,3,2,0,2.25,4.33333333333333,1.6,0,2.83333333333333,5,1.55555555555556,0,2.83333333333333,4.4,1.4,3.66666666666667,2.83333333333333,4.4,1.75,3.66666666666667,2.83333333333333,4.4,1.75,3.66666666666667,2.83333333333333,4.4,1.75,3.66666666666667,2.83333333333333,4.4,1.75,3.66666666666667,2.83333333333333,4.4,1.75
